Datetime,Open,High,Low,Close,Adj Close,Volume
2023-05-09 15:30:00,171.97000122070312,172.03500366210938,171.85000610351562,171.97000122070312,171.97000122070312,1327469
2023-05-09 15:45:00,171.97000122070312,172.23500061035156,171.60000610351562,171.77999877929688,171.77999877929688,4914590
2023-05-10 09:30:00,173.02000427246094,174.02999877929688,172.60000610351562,173.01010131835938,173.01010131835938,6107133
2023-05-10 09:45:00,173.0106964111328,173.10000610351562,172.5500030517578,172.89999389648438,172.89999389648438,2201056
2023-05-10 10:00:00,173.05999755859375,173.7100067138672,173.0500946044922,173.5500030517578,173.5500030517578,2720968
2023-05-10 10:15:00,173.5500030517578,173.67999267578125,172.9499969482422,173.0500030517578,173.0500030517578,1932530
2023-05-10 10:30:00,173.05189514160156,173.4199981689453,172.62010192871094,172.6699981689453,172.6699981689453,2006483
2023-05-10 10:45:00,172.66000366210938,172.77499389648438,172.2899932861328,172.5500030517578,172.5500030517578,1992235
2023-05-10 11:00:00,172.55499267578125,173.11000061035156,172.5500030517578,172.82029724121094,172.82029724121094,1313501
2023-05-10 11:15:00,172.82000732421875,173.3699951171875,172.8101043701172,173.29010009765625,173.29010009765625,1296232
2023-05-10 11:30:00,173.3000030517578,173.8300018310547,173.3000030517578,173.66000366210938,173.66000366210938,1753885
2023-05-10 11:45:00,173.65499877929688,173.76699829101562,173.38999938964844,173.49000549316406,173.49000549316406,1057018
2023-05-10 12:00:00,173.48660278320312,173.48660278320312,172.7899932861328,172.96499633789062,172.96499633789062,1529621
2023-05-10 12:15:00,172.9600067138672,173.18499755859375,172.85499572753906,173.17750549316406,173.17750549316406,942515
2023-05-10 12:30:00,173.17210388183594,173.3000030517578,172.89019775390625,173.16000366210938,173.16000366210938,961233
2023-05-10 12:45:00,173.15130615234375,173.19000244140625,172.72999572753906,172.80999755859375,172.80999755859375,999721
2023-05-10 13:00:00,172.8000030517578,172.9499053955078,172.64999389648438,172.84689331054688,172.84689331054688,1012420
2023-05-10 13:15:00,172.84500122070312,172.84500122070312,171.97999572753906,172.02999877929688,172.02999877929688,1439365
2023-05-10 13:30:00,172.02000427246094,172.25999450683594,171.89999389648438,171.97000122070312,171.97000122070312,1119772
2023-05-10 13:45:00,171.97000122070312,172.49000549316406,171.9600067138672,172.27999877929688,172.27999877929688,1084954
2023-05-10 14:00:00,172.27499389648438,172.82000732421875,172.25999450683594,172.72999572753906,172.72999572753906,1046772
2023-05-10 14:15:00,172.74000549316406,172.83999633789062,172.5800018310547,172.6199951171875,172.6199951171875,816114
2023-05-10 14:30:00,172.625,173.125,172.61000061035156,173.0749969482422,173.0749969482422,1186804
2023-05-10 14:45:00,173.0800018310547,173.16000366210938,172.83999633789062,173.06500244140625,173.06500244140625,1795259
2023-05-10 15:00:00,173.07000732421875,173.27000427246094,172.94500732421875,173.1802978515625,173.1802978515625,1273812
2023-05-10 15:15:00,173.17999267578125,173.83999633789062,173.10000610351562,173.6300048828125,173.6300048828125,2048768
2023-05-10 15:30:00,173.63999938964844,173.91000366210938,173.61300659179688,173.70010375976562,173.70010375976562,1825239
2023-05-10 15:45:00,173.6999969482422,173.7100067138672,173.33999633789062,173.55499267578125,173.55499267578125,3524285
2023-05-11 09:30:00,173.85000610351562,173.9600067138672,172.48500061035156,173.02439880371094,173.02439880371094,4922146
2023-05-11 09:45:00,173.02000427246094,173.3300018310547,172.17999267578125,172.27000427246094,172.27000427246094,2942086
2023-05-11 10:00:00,172.27999877929688,172.85499572753906,172.1699981689453,172.63999938964844,172.63999938964844,2264397
2023-05-11 10:15:00,172.64599609375,172.75,172.3350067138672,172.6699981689453,172.6699981689453,1424173
2023-05-11 10:30:00,172.6699981689453,172.8350067138672,172.3000030517578,172.8101043701172,172.8101043701172,1422428
2023-05-11 10:45:00,172.81500244140625,173.2550048828125,172.7449951171875,173.22999572753906,173.22999572753906,1879526
2023-05-11 11:00:00,173.22999572753906,173.60000610351562,173.16009521484375,173.59109497070312,173.59109497070312,1853704
2023-05-11 11:15:00,173.59800720214844,173.6999969482422,173.22500610351562,173.6999969482422,173.6999969482422,1671550
2023-05-11 11:30:00,173.69500732421875,173.8800048828125,173.4499969482422,173.47500610351562,173.47500610351562,1668714
2023-05-11 11:45:00,173.47000122070312,173.61000061035156,173.25999450683594,173.58999633789062,173.58999633789062,1200874
2023-05-11 12:00:00,173.58999633789062,173.6199951171875,173.35000610351562,173.61000061035156,173.61000061035156,984823
2023-05-11 12:15:00,173.60000610351562,173.9149932861328,173.42999267578125,173.66000366210938,173.66000366210938,1471323
2023-05-11 12:30:00,173.6699981689453,174.0,173.66000366210938,173.99000549316406,173.99000549316406,1037234
2023-05-11 12:45:00,173.99000549316406,174.02499389648438,173.70989990234375,173.75999450683594,173.75999450683594,1092414
2023-05-11 13:00:00,173.75999450683594,173.94000244140625,173.61990356445312,173.70159912109375,173.70159912109375,1156421
2023-05-11 13:15:00,173.6999969482422,173.8300018310547,173.3800048828125,173.47000122070312,173.47000122070312,1129763
2023-05-11 13:30:00,173.47000122070312,173.74000549316406,173.41000366210938,173.5399932861328,173.5399932861328,917554
2023-05-11 13:45:00,173.52999877929688,173.6782989501953,173.05999755859375,173.66990661621094,173.66990661621094,1249534
2023-05-11 14:00:00,173.6699981689453,173.88999938964844,173.55999755859375,173.88499450683594,173.88499450683594,907261
2023-05-11 14:15:00,173.8800048828125,174.0,173.8000030517578,173.99009704589844,173.99009704589844,1014906
2023-05-11 14:30:00,173.99989318847656,174.58999633789062,173.9304962158203,174.51820373535156,174.51820373535156,2257036
2023-05-11 14:45:00,174.51060485839844,174.52000427246094,174.2100067138672,174.3699951171875,174.3699951171875,1173476
2023-05-11 15:00:00,174.375,174.39999389648438,173.97999572753906,174.09219360351562,174.09219360351562,1389034
2023-05-11 15:15:00,174.08999633789062,174.13909912109375,173.86000061035156,174.08999633789062,174.08999633789062,1187708
2023-05-11 15:30:00,174.0749969482422,174.14999389648438,173.6699981689453,173.80499267578125,173.80499267578125,1417855
2023-05-11 15:45:00,173.8000030517578,173.83999633789062,173.5,173.80999755859375,173.80999755859375,2832450
2023-05-12 09:30:00,173.67999267578125,174.05999755859375,173.2449951171875,173.32000732421875,173.32000732421875,4104643
2023-05-12 09:45:00,173.30999755859375,173.39999389648438,172.9499969482422,173.10000610351562,173.10000610351562,2130408
2023-05-12 10:00:00,173.08999633789062,173.25999450683594,172.5500030517578,172.74000549316406,172.74000549316406,2189316
2023-05-12 10:15:00,172.74009704589844,172.8300018310547,172.50999450683594,172.69000244140625,172.69000244140625,1475858
2023-05-12 10:30:00,172.69000244140625,172.86000061035156,172.3300018310547,172.83999633789062,172.83999633789062,1923485
2023-05-12 10:45:00,172.8350067138672,172.89999389648438,172.6199951171875,172.77999877929688,172.77999877929688,1317114
2023-05-12 11:00:00,172.77999877929688,172.97500610351562,172.5709991455078,172.64999389648438,172.64999389648438,1127856
2023-05-12 11:15:00,172.6300048828125,172.65499877929688,172.375,172.47999572753906,172.47999572753906,1234860
2023-05-12 11:30:00,172.48500061035156,172.6300048828125,172.32000732421875,172.36000061035156,172.36000061035156,1132454
2023-05-12 11:45:00,172.35000610351562,172.72000122070312,172.32000732421875,172.6649932861328,172.6649932861328,996282
2023-05-12 12:00:00,172.6699981689453,172.69000244140625,172.11000061035156,172.14999389648438,172.14999389648438,1271488
2023-05-12 12:15:00,172.13999938964844,172.2100067138672,171.92999267578125,171.94500732421875,171.94500732421875,1429818
2023-05-12 12:30:00,171.92999267578125,172.19000244140625,171.77499389648438,171.8256072998047,171.8256072998047,1141214
2023-05-12 12:45:00,171.8300018310547,171.83999633789062,171.49000549316406,171.5399932861328,171.5399932861328,1178713
2023-05-12 13:00:00,171.52999877929688,171.6999969482422,171.31500244140625,171.57000732421875,171.57000732421875,1121013
2023-05-12 13:15:00,171.56500244140625,172.01499938964844,171.50999450683594,171.77499389648438,171.77499389648438,1104375
2023-05-12 13:30:00,171.77000427246094,171.97500610351562,171.55999755859375,171.72000122070312,171.72000122070312,1454425
2023-05-12 13:45:00,171.72000122070312,171.72000122070312,171.2100067138672,171.27999877929688,171.27999877929688,898356
2023-05-12 14:00:00,171.27000427246094,171.39999389648438,171.02999877929688,171.03419494628906,171.03419494628906,1097383
2023-05-12 14:15:00,171.02999877929688,171.5,171.0,171.3300018310547,171.3300018310547,1146972
2023-05-12 14:30:00,171.3300018310547,171.5,171.17999267578125,171.4600067138672,171.4600067138672,1195505
2023-05-12 14:45:00,171.46499633789062,171.75,171.4499969482422,171.65989685058594,171.65989685058594,1264284
2023-05-12 15:00:00,171.66000366210938,171.89999389648438,171.55999755859375,171.67990112304688,171.67990112304688,1547403
2023-05-12 15:15:00,171.67999267578125,171.92999267578125,171.64999389648438,171.9001007080078,171.9001007080078,1311780
2023-05-12 15:30:00,171.91000366210938,172.36000061035156,171.90499877929688,172.3489990234375,172.3489990234375,1656469
2023-05-12 15:45:00,172.33999633789062,172.6199951171875,172.25,172.55999755859375,172.55999755859375,3608913
2023-05-15 09:30:00,173.16000366210938,173.2100067138672,172.4600067138672,172.6074981689453,172.6074981689453,3975579
2023-05-15 09:45:00,172.61000061035156,172.74000549316406,171.8300018310547,171.99000549316406,171.99000549316406,2334542
2023-05-15 10:00:00,171.97999572753906,172.10000610351562,171.47000122070312,171.5800018310547,171.5800018310547,1655782
2023-05-15 10:15:00,171.55999755859375,171.9499969482422,171.50999450683594,171.8428955078125,171.8428955078125,1457120
2023-05-15 10:30:00,171.83999633789062,172.17999267578125,171.8000946044922,172.07000732421875,172.07000732421875,1297563
2023-05-15 10:45:00,172.05999755859375,172.27999877929688,171.88999938964844,171.90499877929688,171.90499877929688,1208226
2023-05-15 11:00:00,171.90499877929688,172.1999969482422,171.8800048828125,172.17999267578125,172.17999267578125,1314590
2023-05-15 11:15:00,172.1800994873047,172.4199981689453,172.164306640625,172.27000427246094,172.27000427246094,1850317
2023-05-15 11:30:00,172.25999450683594,172.36000061035156,172.0800018310547,172.14010620117188,172.14010620117188,770218
2023-05-15 11:45:00,172.13999938964844,172.3699951171875,171.97000122070312,172.351806640625,172.351806640625,1011915
2023-05-15 12:00:00,172.36500549316406,172.42999267578125,172.16000366210938,172.23500061035156,172.23500061035156,713096
2023-05-15 12:15:00,172.24000549316406,172.35000610351562,172.1199951171875,172.17869567871094,172.17869567871094,533561
2023-05-15 12:30:00,172.17300415039062,172.22999572753906,171.94000244140625,172.0800018310547,172.0800018310547,664786
2023-05-15 12:45:00,172.0749969482422,172.1999969482422,172.00999450683594,172.19000244140625,172.19000244140625,792293
2023-05-15 13:00:00,172.1999969482422,172.3000030517578,172.02999877929688,172.16000366210938,172.16000366210938,749715
2023-05-15 13:15:00,172.14999389648438,172.197998046875,171.8300018310547,171.85000610351562,171.85000610351562,1036648
2023-05-15 13:30:00,171.82949829101562,171.96499633789062,171.61000061035156,171.6999969482422,171.6999969482422,924901
2023-05-15 13:45:00,171.69000244140625,171.91470336914062,171.52499389648438,171.86500549316406,171.86500549316406,1097996
2023-05-15 14:00:00,171.8699951171875,172.02000427246094,171.85499572753906,171.9149932861328,171.9149932861328,738560
2023-05-15 14:15:00,171.9149932861328,171.97000122070312,171.6999969482422,171.81500244140625,171.81500244140625,789234
2023-05-15 14:30:00,171.8249969482422,171.88499450683594,171.71499633789062,171.8000030517578,171.8000030517578,758217
2023-05-15 14:45:00,171.7949981689453,171.91000366210938,171.66000366210938,171.72999572753906,171.72999572753906,645673
2023-05-15 15:00:00,171.72999572753906,171.91000366210938,171.6699981689453,171.8699951171875,171.8699951171875,802668
2023-05-15 15:15:00,171.8699951171875,171.91000366210938,171.6999969482422,171.81219482421875,171.81219482421875,792187
2023-05-15 15:30:00,171.80999755859375,171.97000122070312,171.75270080566406,171.85000610351562,171.85000610351562,978828
2023-05-15 15:45:00,171.84500122070312,172.18499755859375,171.83999633789062,172.1300048828125,172.1300048828125,2763775
2023-05-16 09:30:00,171.99000549316406,172.97999572753906,171.98500061035156,172.8300018310547,172.8300018310547,5876179
2023-05-16 09:45:00,172.83999633789062,173.1383056640625,172.55999755859375,172.6199951171875,172.6199951171875,3147215
2023-05-16 10:00:00,172.6199951171875,172.6999969482422,172.10000610351562,172.19000244140625,172.19000244140625,2020813
2023-05-16 10:15:00,172.17999267578125,172.52499389648438,172.14999389648438,172.41000366210938,172.41000366210938,1565047
2023-05-16 10:30:00,172.41000366210938,172.57000732421875,171.8800048828125,172.14999389648438,172.14999389648438,2069335
2023-05-16 10:45:00,172.13999938964844,172.4949951171875,172.07960510253906,172.27999877929688,172.27999877929688,1410493
2023-05-16 11:00:00,172.2899932861328,172.32899475097656,171.94000244140625,172.07000732421875,172.07000732421875,1403328
2023-05-16 11:15:00,172.05999755859375,172.35000610351562,171.9199981689453,172.30999755859375,172.30999755859375,1001918
2023-05-16 11:30:00,172.30999755859375,172.33009338378906,171.8300018310547,171.94500732421875,171.94500732421875,1150555
2023-05-16 11:45:00,171.92999267578125,172.25,171.8800048828125,172.22000122070312,172.22000122070312,1127675
2023-05-16 12:00:00,172.22500610351562,172.50999450683594,172.13999938964844,172.36419677734375,172.36419677734375,999784
2023-05-16 12:15:00,172.3679962158203,172.4398956298828,172.1300048828125,172.25,172.25,704817
2023-05-16 12:30:00,172.24899291992188,172.35499572753906,172.13499450683594,172.25160217285156,172.25160217285156,729572
2023-05-16 12:45:00,172.25149536132812,172.27499389648438,171.97000122070312,172.17999267578125,172.17999267578125,853016
